,NMI_cluster/label,ARI_cluster/label,ASW_label,ASW_label/batch,PCR_batch,cell_cycle_conservation,isolated_label_F1,isolated_label_silhouette,graph_conn,kBET,iLISI,cLISI,hvg_overlap,trajectory
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/bbknn_knn,0.3275165438707230,0.2186809721323810,,,,,0.4336138126980660,,0.947692336070882,0.8155833442953570,0.35203866915863000,0.8627260602239530,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/combat_full,0.2851231711143890,0.2333661079352350,0.5188436899334190,0.9717825294241130,0.9403169262890190,,0.5520115403109470,0.5034274500794710,0.9732548794038140,0.04929111743242110,0.38901390728976900,0.9372325156175210,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/conos_knn,0.18464754393883200,0.2454658457251490,,,,,0.5513112884834660,,0.9750603794041820,0.0005900839631892700,0.3337729096982520,0.9395061157873680,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/desc_embed,0.3153796229080250,0.14414058733594600,0.5430048629641530,0.7644434492063580,0.5564731419161270,,0.6260126675504490,0.5033206653315570,0.4471921263828770,0.26172306333450900,0.4303415595700890,0.947079273491662,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/fastmnn_embed,0.2613779980680150,0.17315324674562900,0.5159829013163120,0.9696606484674040,0.4673280703286950,,0.39064507838601900,0.49087500106543300,0.8185677584514180,0.0949539913945774,0.3976663301087880,0.9357726185418240,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/fastmnn_full,0.2766697498595770,0.3072974575027050,0.5159828998148440,0.9696606459921560,0.467328501273988,,0.2973907033005010,0.49087500106543300,0.8191039289684460,0.09140254907724160,0.3990853320749820,0.9365572271549520,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/harmony_embed,0.3540270491241590,0.38764709301513700,0.5230232908175960,0.9355625478389210,0.8885089013720660,,0.2861423220973780,0.45354373380541800,0.9738906274227500,0.02053858417302620,0.4073762929747950,0.9629342861893270,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/liger_embed,0.2934558650578090,0.12454862122012000,0.5418012222393120,0.9141804322788510,0.9139050971729570,,0.13450292397660800,0.5072241118177770,0.8329375792978690,0.014883065484925600,0.4453621319418490,0.9746150917941510,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/mnn_full,,,,,,,,,,,,,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/saucie_embed,0.2688272023050800,0.094468987806856,0.3656119257211690,0.6684016103907770,0.0,,0.2896297272367900,0.2799009680747990,0.4925608109234520,0.15298164864716300,0.3875908558118680,0.9119388653669730,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/saucie_full,0.2603906532210400,0.07832106672354760,0.3616505414247510,0.6527702988836370,0.0,,0.298331234256927,0.2799009680747990,0.4740143373200550,0.14779534725460500,0.38936506882775900,0.9113771802489060,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/scanorama_embed,0.3331821094147970,0.2052377836997080,0.5128218391997010,0.9626162870457050,0.08823148314609690,,0.7799227799227800,0.4897419754415750,0.975235979262806,0.05379874425008010,0.3710316365912610,0.9388489602393580,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/scanorama_full,0.3414474211387540,0.2677936638338490,0.5095606474205850,0.9159109401286570,0.0,,0.756607400288323,0.4897419754415750,0.8262561501498450,0.2985693618579940,0.35442677432084300,0.9399640249991690,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/scanvi_embed,0.6520503143149300,0.4508673851057280,0.5381481796503070,0.9699563918027460,0.4634223583120150,,0.921678495828664,0.5072241118177770,0.9875787439827320,6.72933115117846E-05,0.3969698738089050,0.9908641498337640,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/scgen_full,0.4373369818853710,0.3855185603383860,0.5321889445185660,0.875873825527396,0.583022404168795,,0.878381928027318,0.5169584471732380,0.9815583479454280,0.4900725633649550,0.4139972827570770,0.9631084725228890,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/scvi_embed,0.5039334166993920,0.4252296585497040,0.5140349585562940,0.9703722128290520,0.5664274181325150,,0.5741585852823730,0.5072241118177770,0.9839172263192790,0.002310554659492040,0.4139728588896990,0.946446979133906,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/seurat_full,0.278315657763728,0.17223901828132600,0.4961299537681040,0.8517611107609720,0.8597715697576110,,0.17037700737473300,0.4546354003250600,0.9765235849050240,0.8635088157995230,0.3991909123532350,0.9194798119901350,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/seuratrpca_full,0.32261787615221800,0.33924658903214600,0.5013373999390750,0.863497257975826,0.8515305730151220,,0.20233595532400300,0.4627978615462780,0.976496380814746,0.8587087905329680,0.4122469456956370,0.9300246801809410,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/trvae_embed,,,,,,,,,,,,,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/trvae_full,,,,,,,,,,,,,,
/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/unintegrated_full,0.3682872226691880,0.3244078345145970,0.5201827362179760,0.9557977432008430,0.0,,0.8415690269994910,0.5072241118177770,0.9858468506813660,0.021493084893531400,0.3496145605223220,0.9551215716086350,,
