,NMI_cluster/label,ARI_cluster/label,ASW_label,ASW_label/batch,PCR_batch,cell_cycle_conservation,isolated_label_F1,isolated_label_silhouette,graph_conn,kBET,iLISI,cLISI,hvg_overlap,trajectory
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/bbknn_knn,0.7382826939350040,0.7581498986194790,,,,,0.7657713928794500,,0.995988959591186,0.4349751978407500,0.4205393213464510,0.5802256954337450,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/combat_full,0.7044791623065670,0.6167288058733170,0.5948005616664890,0.9471721122520350,0.9973650812290130,,0.8860025220680960,0.5066098561510440,0.9929108108828810,0.07971009010165240,0.051666586589127700,0.9951772674697470,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/conos_knn,0.16214668999056000,0.050341608077153900,,,,,0.4877330716388620,,0.5576989371863360,0.09066995586394160,0.0,0.2423706149583760,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/desc_embed,0.5499257320723220,0.2075231646105480,0.6427844315767290,0.5443623960786450,0.7136375856823780,,0.9124050632911390,0.4694527816027400,0.5159668222963550,0.40502393367799000,0.03335164482600340,0.9901377980797150,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/fastmnn_embed,,,,,,,,,,,,,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/fastmnn_full,,,,,,,,,,,,,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/harmony_embed,0.6879256435086680,0.6088445661819280,0.5970869824512450,0.8302427713429440,0.8665919127441910,,0.6358685080723590,0.4688783530145880,0.9946085831022080,0.9973925290778340,0.4360691178481990,0.996449108930712,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/liger_embed,0.6876076167614980,0.5081228178352470,0.5852024949469970,0.9394105054247070,0.9178780007547110,,0.6842030021443890,0.5168148428201680,0.9772931626719080,0.013728674196283200,0.19872238833570600,0.9938773366924740,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/mnn_full,,,,,,,,,,,,,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/saucie_embed,0.3504745256035630,0.13628853823982600,0.3425339311361310,0.39987205246906300,0.0,,0.3666618011969060,0.26002368330955500,0.7970265650991670,0.5312147509321040,0.06355029302483420,0.8345124827370140,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/saucie_full,0.3476205513536050,0.1367971454259980,0.3400142043828960,0.3723183529130490,0.0,,0.4188055908513340,0.26002368330955500,0.7954154208909480,0.5155690388396040,0.0661583771207267,0.8340094500800950,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/scanorama_embed,,,,,,,,,,,,,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/scanorama_full,,,,,,,,,,,,,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/scanvi_embed,,,,,,,,,,,,,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/scgen_full,,,,,,,,,,,,,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/scvi_embed,,,,,,,,,,,,,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/seurat_full,,,,,,,,,,,,,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/seuratrpca_full,,,,,,,,,,,,,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/trvae_embed,,,,,,,,,,,,,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/trvae_full,,,,,,,,,,,,,,
/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/unintegrated_full,0.7603850179712840,0.6079817063438380,0.6043264865875240,0.8108191630497930,0.0,,0.9748909583873630,0.5168149266391990,0.9982674187696930,0.4447272903389030,0.007759068898324010,0.997812087404124,,
