"X","NMI_cluster.label","ARI_cluster.label","ASW_label","ASW_label.batch","PCR_batch","cell_cycle_conservation","isolated_label_F1","isolated_label_silhouette","graph_conn","kBET","iLISI","cLISI","hvg_overlap","trajectory"
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/bbknn_knn",0.327516543870723,0.218680972132381,NA,NA,NA,NA,0.433613812698066,NA,0.947692336070882,0.815583344295357,0.35203866915863,0.862726060223953,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/combat_full",0.285123171114389,0.233366107935235,0.518843689933419,0.971782529424113,0.940316926289019,NA,0.552011540310947,0.503427450079471,0.973254879403814,0.0492911174324211,0.389013907289769,0.937232515617521,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/conos_knn",0.184647543938832,0.245465845725149,NA,NA,NA,NA,0.551311288483466,NA,0.975060379404182,0.00059008396318927,0.333772909698252,0.939506115787368,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/desc_embed",0.315379622908025,0.144140587335946,0.543004862964153,0.764443449206358,0.556473141916127,NA,0.626012667550449,0.503320665331557,0.447192126382877,0.261723063334509,0.430341559570089,0.947079273491662,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/fastmnn_embed",0.261377998068015,0.173153246745629,0.515982901316312,0.969660648467404,0.467328070328695,NA,0.390645078386019,0.490875001065433,0.818567758451418,0.0949539913945774,0.397666330108788,0.935772618541824,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/fastmnn_full",0.276669749859577,0.307297457502705,0.515982899814844,0.969660645992156,0.467328501273988,NA,0.297390703300501,0.490875001065433,0.819103928968446,0.0914025490772416,0.399085332074982,0.936557227154952,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/harmony_embed",0.354027049124159,0.387647093015137,0.523023290817596,0.935562547838921,0.888508901372066,NA,0.286142322097378,0.453543733805418,0.97389062742275,0.0205385841730262,0.407376292974795,0.962934286189327,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/liger_embed",0.293455865057809,0.12454862122012,0.541801222239312,0.914180432278851,0.913905097172957,NA,0.134502923976608,0.507224111817777,0.832937579297869,0.0148830654849256,0.445362131941849,0.974615091794151,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/mnn_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/saucie_embed",0.26882720230508,0.094468987806856,0.365611925721169,0.668401610390777,0,NA,0.28962972723679,0.279900968074799,0.492560810923452,0.152981648647163,0.387590855811868,0.911938865366973,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/saucie_full",0.26039065322104,0.0783210667235476,0.361650541424751,0.652770298883637,0,NA,0.298331234256927,0.279900968074799,0.474014337320055,0.147795347254605,0.389365068827759,0.911377180248906,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/scanorama_embed",0.333182109414797,0.205237783699708,0.512821839199701,0.962616287045705,0.0882314831460969,NA,0.77992277992278,0.489741975441575,0.975235979262806,0.0537987442500801,0.371031636591261,0.938848960239358,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/scanorama_full",0.341447421138754,0.267793663833849,0.509560647420585,0.915910940128657,0,NA,0.756607400288323,0.489741975441575,0.826256150149845,0.298569361857994,0.354426774320843,0.939964024999169,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/scanvi_embed",0.65205031431493,0.450867385105728,0.538148179650307,0.969956391802746,0.463422358312015,NA,0.921678495828664,0.507224111817777,0.987578743982732,6.72933115117846e-05,0.396969873808905,0.990864149833764,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/scgen_full",0.437336981885371,0.385518560338386,0.532188944518566,0.875873825527396,0.583022404168795,NA,0.878381928027318,0.516958447173238,0.981558347945428,0.490072563364955,0.413997282757077,0.963108472522889,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/scvi_embed",0.503933416699392,0.425229658549704,0.514034958556294,0.970372212829052,0.566427418132515,NA,0.574158585282373,0.507224111817777,0.983917226319279,0.00231055465949204,0.413972858889699,0.946446979133906,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/seurat_full",0.278315657763728,0.172239018281326,0.496129953768104,0.851761110760972,0.859771569757611,NA,0.170377007374733,0.45463540032506,0.976523584905024,0.863508815799523,0.399190912353235,0.919479811990135,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/seuratrpca_full",0.322617876152218,0.339246589032146,0.501337399939075,0.863497257975826,0.851530573015122,NA,0.202335955324003,0.462797861546278,0.976496380814746,0.858708790532968,0.412246945695637,0.930024680180941,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/trvae_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/trvae_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_genes_large_11batches/metrics/unscaled/full_feature/unintegrated_full",0.368287222669188,0.324407834514597,0.520182736217976,0.955797743200843,0,NA,0.841569026999491,0.507224111817777,0.985846850681366,0.0214930848935314,0.349614560522322,0.955121571608635,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/bbknn_knn",0.738282693935004,0.758149898619479,NA,NA,NA,NA,0.76577139287945,NA,0.995988959591186,0.171875201127807,0.373467351748921,0.91686286299979,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/combat_full",0.704479162306567,0.616728805873317,0.594800561666489,0.935324378285749,0.996638455669315,NA,0.886002522068096,0.506609856151044,0.992910810882881,0.0928456386886393,0.32594784315149,0.99905443757468,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/conos_knn",0.16214668999056,0.0503416080771539,NA,NA,NA,NA,0.487733071638862,NA,0.557698937186336,0.000910925630689285,0,0.850034173615213,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/desc_embed",0.549925732072322,0.207523164610548,0.642784431576729,0.776876749369553,0.607801643937412,NA,0.912405063291139,0.469452792778611,0.515966822296355,0.0448211108526589,0.324448333568211,0.998035422693944,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/fastmnn_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/fastmnn_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/harmony_embed",0.687925643508668,0.608844566181928,0.597086982451245,0.850034585569509,0.678068744626026,NA,0.635868508072359,0.468878274783492,0.994608583102208,0.888490899986664,0.372767032232365,0.999291895318019,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/liger_embed",0.75053681210384,0.719045799144689,0.58510328716757,0.932748731391458,0.832315066419539,NA,0.724123242936249,0.516810204833746,0.978347814760307,0.0472678937486762,0.412560916454477,0.998807405907841,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/mnn_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/saucie_embed",0.350474525603563,0.136288538239826,0.342533931136131,0.47441120614682,0,NA,0.366661801196906,0.260023593902588,0.797026565099167,0.199043301860293,0.366051738359197,0.967190025830431,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/saucie_full",0.342137552354782,0.132959136290845,0.340014085173607,0.447483726666492,0,NA,0.308903098868667,0.260023593902588,0.795033305323027,0.180826332635795,0.367320555216667,0.966433918161761,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/scanorama_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/scanorama_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/scanvi_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/scgen_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/scvi_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/seurat_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/seuratrpca_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/trvae_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/trvae_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_11batches/metrics/unscaled/full_feature/unintegrated_full",0.762751558916336,0.69670711666689,0.604326471686363,0.834892917934596,0,NA,0.940442427680091,0.516814848408103,0.998204736660526,0.0551499324406191,0.298424269796075,0.999574602007249,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/bbknn_knn",0.731740496089291,0.750804405874254,NA,NA,NA,NA,0.549027125467267,NA,0.998768625191464,0.17336368074879,0.491004329280522,0.925895780308506,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/combat_full",0.697919343818474,0.583342974640656,0.615207515656948,0.942639056044847,0.992909508326676,NA,0.941176470588235,0.520949201658368,0.998633823751625,0.0571601143675337,0.269098059122976,1,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/conos_knn",0.264648072310726,0.100701249181393,NA,NA,NA,NA,0.444989775051125,NA,0.447722531058421,0.0773757441448486,0,0.923874270955455,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/desc_embed",0.547756659009316,0.198561388387456,0.653419777750969,0.745830679543917,0.440768130841686,NA,0.880136536694237,0.512504030950368,0.696003933811566,0.0392765199174334,0.295935847529779,0.999203854915044,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/fastmnn_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/fastmnn_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/harmony_embed",0.683661453304204,0.578145674189512,0.606743471967322,0.896734401360032,0.883186052489778,NA,0.70614777213762,0.483030943199992,0.994616522957369,0.772906364776964,0.351281599240865,0.99906283005774,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/liger_embed",0.668963278457199,0.509371053482557,0.650240740771213,0.898965791242457,0.637313403152687,NA,0.89390402075227,0.511470701545477,0.859229344107525,0.0112831843061513,0.392900927897257,0.999342527960166,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/mnn_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/saucie_embed",0.310198394352584,0.156020822946159,0.218919008970261,0.515064479870518,0.145148376494554,NA,0.281892021022456,0.200401186943054,0.526515537630416,0.198280537684675,0.385336248470513,0.950248532921764,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/saucie_full",0.277164144332364,0.0674412624206401,0.208819627761841,0.495392893740247,0.145147800286067,NA,0.252429235318969,0.200401186943054,0.527485745004237,0.209206552440831,0.387728791591319,0.949978978709906,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/scanorama_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/scanorama_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/scanvi_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/scgen_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/scvi_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/seurat_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/seuratrpca_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/trvae_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/trvae_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/unintegrated_full",0.721781898534217,0.554840273564262,0.618019267916679,0.889630533166387,0,NA,0.990178677079636,0.511470563709736,0.999733823796693,0.0307348027337777,0.269821236254662,1,NA,NA
