,NMI_cluster/label,ARI_cluster/label,ASW_label,ASW_label/batch,PCR_batch,cell_cycle_conservation,isolated_label_F1,isolated_label_silhouette,graph_conn,kBET,iLISI,cLISI,hvg_overlap,trajectory
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/bbknn_knn,0.3905172162731440,0.30532782909801900,,,,,0.35977887344987300,,0.9663122025580010,0.4653197032296330,0.7625601256745690,0.5789303923654850,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/combat_full,0.4698786412894360,0.40555395016860600,0.535531185567379,0.9511922270058330,0.9997661594099720,,0.6772639691714840,0.5080545954406260,0.986656180893784,0.25969514415313400,0.4128066566029350,0.7955850611390820,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/conos_knn,0.4721754268553390,0.3639902991075810,,,,,0.8158478605388270,,0.9665137664249510,0.18062357134719900,0.0,0.7556262926047390,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/desc_embed,0.5927833343195040,0.3605522001388700,0.6835766434669500,0.7505143867066140,0.7250893389505780,,0.9142857142857140,0.4983800114132460,0.9429021515424980,0.1290881189522790,0.4973011217514700,0.9650299549868380,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/fastmnn_embed,0.40788597169565400,0.2234973610066770,0.5299226851432510,0.931912380923426,0.4356174896327570,,0.4621248213434970,0.4988196257036180,0.9832693805730800,0.20115706760475000,0.456917098500825,0.7262305278870560,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/fastmnn_full,0.40788597169565400,0.2234973610066770,0.5299226827919480,0.9319123784923750,0.4356178657738600,,0.4621248213434970,0.4988196257036180,0.9832693805730800,0.20102685173368800,0.4595416900380500,0.7174704924177160,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/harmony_embed,0.5117705303701860,0.4547309832608790,0.5470611840471350,0.9270761078925770,0.844751204044578,,0.6254295532646050,0.4071662276983260,0.97211210258602,0.7532280019741410,0.4822014870743770,0.8755346985819060,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/liger_embed,0.4045649154321350,0.26250017388833900,0.5306572547807950,0.9204144761065890,0.9374973099628860,,0.5087295192049420,0.5323343314230440,0.9551625028217250,0.14534966385430400,0.7272097628873520,0.7630829990480490,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/mnn_full,0.5426670026406220,0.5195025482784880,0.5406097881495950,0.9171225314353730,0.4741440536814910,,0.7394722066254910,0.5408963300287720,0.986250589300682,0.6505596498783310,0.25657420214271000,0.8631187103337520,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/saucie_embed,0.3911975939112730,0.21595152556367100,0.5028399818111210,0.8111234559148160,0.7395257728695570,,0.293931953700456,0.4488037936389450,0.7133250054567220,0.28250209030278400,0.5779046351870470,0.7080188177262000,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/saucie_full,0.40755339569917600,0.2518430242713450,0.5028904671780770,0.8106637779795080,0.7395254776718250,,0.2795757410932830,0.4488037936389450,0.7133250054567220,0.2829260069964770,0.5822538246697540,0.696454528764877,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/scanorama_embed,0.5044625357411320,0.3720358573612590,0.5270375780550240,0.9196374972472340,0.2101050724839290,,0.8437369082530370,0.5381489805877210,0.9846319501064920,0.8504063216221330,0.3860465157832190,0.8274900182955090,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/scanorama_full,0.4656294639182990,0.32147240156728700,0.5195088107138870,0.8165164562428520,0.18531617933423300,,0.6537943421643470,0.5381489805877210,0.954853762695234,0.9943201863423660,0.3265499725936290,0.8436946815996300,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/scanvi_embed,0.7732260050518420,0.7881254100873110,0.5496941730380060,0.9309662409289500,0.7352453544111710,,0.9193850768653920,0.5323343314230440,0.9810839915677390,0.2166831287206090,0.5728146474102060,0.9332866282845600,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/scgen_full,0.6148931491458280,0.6517897280926020,0.579620786011219,0.8345345691635650,0.16978948406529700,,0.8347826086956520,0.5476335026323800,0.9923100888356350,0.7066061358797670,0.3656152954598700,0.9751205865933050,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/scvi_embed,0.5858899372572290,0.5245515781579850,0.5360592007637020,0.9327961660802640,0.8462622624513300,,0.8131007475970100,0.5323343314230440,0.9801936577455030,0.3260314065264170,0.6239479206502750,0.846096726559528,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/seurat_full,0.4387447956189170,0.35486168683418900,0.5277058128267530,0.8628137141251180,0.7880132738409060,,0.5645491803278690,0.5473402105271820,0.8315371464775990,0.9438808131548820,0.4975259117575450,0.6858915573240540,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/seuratrpca_full,0.4591865142494510,0.33681557042214200,0.525300407782197,0.8766078668084660,0.8705703107220780,,0.6468548786527980,0.5361088626086710,0.9716389063926470,0.9709541706585800,0.5358253529319080,0.7305638377427100,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/trvae_embed,0.557882583341578,0.41008481755633200,0.5245203357189890,0.7922715739148540,0.5738571620034100,,0.9039093898428940,0.5449272580444810,0.9799462878682900,0.5129102588673780,0.14013126236589200,0.8009596990163650,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/trvae_full,0.4998531400728250,0.3698241102879630,0.5488746725022790,0.8460754149292350,0.0,,0.8841082581540600,0.5449272580444810,0.9833948330679670,0.11049227335695300,0.02025777574450170,0.8486470571551220,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/unintegrated_full,0.4956703117035560,0.3517096435067550,0.5388365164399150,0.9017948792827520,0.0,,0.8959827833572450,0.5323343314230440,0.9892778170626530,0.3122008854116960,0.14780043142466300,0.8638507706634880,,
