,NMI_cluster/label,ARI_cluster/label,ASW_label,ASW_label/batch,PCR_batch,cell_cycle_conservation,isolated_label_F1,isolated_label_silhouette,graph_conn,kBET,iLISI,cLISI,hvg_overlap,trajectory
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/bbknn_knn,0.7317404960892910,0.7508044058742540,,,,,0.5490271254672670,,0.998768625191464,0.17336368074879000,0.4910043292805220,0.9258957803085060,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/combat_full,0.6979193438184740,0.5833429746406560,0.6152075156569480,0.9426390560448470,0.9929095083266760,,0.9411764705882350,0.5209492016583680,0.9986338237516250,0.05716011436753370,0.269098059122976,1.0,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/conos_knn,0.2646480723107260,0.10070124918139300,,,,,0.4449897750511250,,0.4477225310584210,0.0773757441448486,0.0,0.9238742709554550,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/desc_embed,0.5477566590093160,0.19856138838745600,0.6534197777509690,0.7458306795439170,0.44076813084168600,,0.8801365366942370,0.5125040309503680,0.6960039338115660,0.03927651991743340,0.2959358475297790,0.9992038549150440,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/fastmnn_embed,,,,,,,,,,,,,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/fastmnn_full,,,,,,,,,,,,,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/harmony_embed,0.6836614533042040,0.5781456741895120,0.6067434719673220,0.8967344013600320,0.8831860524897780,,0.7061477721376200,0.4830309431999920,0.9946165229573690,0.7729063647769640,0.35128159924086500,0.9990628300577400,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/liger_embed,0.6689632784571990,0.5093710534825570,0.6502407407712130,0.8989657912424570,0.6373134031526870,,0.8939040207522700,0.5114707015454770,0.8592293441075250,0.011283184306151300,0.3929009278972570,0.9993425279601660,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/mnn_full,,,,,,,,,,,,,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/saucie_embed,0.31019839435258400,0.15602082294615900,0.21891900897026100,0.5150644798705180,0.14514837649455400,,0.2818920210224560,0.2004011869430540,0.5265155376304160,0.1982805376846750,0.3853362484705130,0.9502485329217640,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/saucie_full,0.2771641443323640,0.06744126242064010,0.2088196277618410,0.4953928937402470,0.14514780028606700,,0.2524292353189690,0.2004011869430540,0.5274857450042370,0.20920655244083100,0.3877287915913190,0.9499789787099060,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/scanorama_embed,,,,,,,,,,,,,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/scanorama_full,,,,,,,,,,,,,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/scanvi_embed,,,,,,,,,,,,,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/scgen_full,,,,,,,,,,,,,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/scvi_embed,,,,,,,,,,,,,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/seurat_full,,,,,,,,,,,,,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/seuratrpca_full,,,,,,,,,,,,,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/trvae_embed,,,,,,,,,,,,,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/trvae_full,,,,,,,,,,,,,,
/mouse_brain_atac_windows_large_11batches/metrics/unscaled/full_feature/unintegrated_full,0.7217818985342170,0.5548402735642620,0.6180192679166790,0.8896305331663870,0.0,,0.9901786770796360,0.5114705637097360,0.9997338237966930,0.03073480273377770,0.2698212362546620,1.0,,
